OrderID,OrderDate,Region,City,Category,SubCategory,ProductName,CustomerName,Segment,Sales,Quantity,Discount,Profit
2777,29-12-2023,,Chennai,electronics,Shirt,iPhone,Neha,Home Office,61568,5,,13688.48
2778,12/1/2023,,Chennai,,Shirt,Headphones,Sneha,Corporate,84429,2,0.15,-15905.19
2779,29-12-2023,,Hyderabad,Furniture,,Jeans,,Corporate,,3,0.1,7568.57
2780,8/18/2023, SOUTH,Kolkata,Electronics,Table,Samsung,Karan,Consumer,92042,3,0.15,23602.44
2781,23-09-2023,East,Mumbai,,Laptop,Dell,Neha,,79393,3,0.1,9591.65
2782,6/14/2023,North ,Kolkata,Clothing,Laptop,HP,Neha,Home Office,5793,1,,1094.41
2783,1/9/2023,East,,FURNITURE,Laptop,Shirt,Rahul,consumer,45143,4,,-4121.25
2784,16-01-2023,,Mumbai,electronics,Jeans,Chair,Pooja,,6284,4,0.1,-1085.15
2785,31-03-2023,North,Hyderabad,Clothing,Table,iPhone,Pooja,Home Office,47416,1,0.15,-5322.95
2786,5/16/2023,west,,,Mobile,Chair,Neha,Home Office,66171,5,0,4813.75
2787,16-10-2023,,Kolkata,Clothing,,HP,Rahul,Corporate,48494,1,0,-3067.11
2788,28-02-2023, SOUTH,Hyderabad,electronics,Table,Headphones,,Corporate,86371,4,0.05,24504.77
2789,19-03-2023,East,Pune,electronics,Shirt,Table,Rahul,Corporate,80902,3,0,-1124.98
2790,18-02-2023, SOUTH,Chennai,Furniture,Shirt,Shirt,Rahul,Home Office,62788,2,0.15,6008.3
2791,12/8/2023,North,Hyderabad,Clothing,Laptop,Dell,Amit,consumer,48242,4,0.05,10453.5
2792,2/5/2023,East,Hyderabad,,Table,Headphones,Neha,Corporate,50799,1,0.15,-6773.84
2793,3/3/2023,North ,Kolkata,electronics,,Shirt,Sneha,Corporate,13061,4,0.1,-53.22
2794,9/1/2023,,Kolkata,Electronics,Laptop,Shirt,,,91315,4,0.05,-8332.8
2795,1/10/2023,North ,Chennai,Electronics,Table,HP,Neha,consumer,85984,4,0.05,11771.24
2796,15-01-2023,,Bangalore,electronics,,Headphones,,Home Office,18203,4,,4069.77
2797,15-06-2023,west,Hyderabad,Electronics,,Jeans,Pooja,Home Office,79835,2,0.15,-15711.91
2798,23-07-2023,South,Mumbai,Clothing,Jeans,Jeans,,Home Office,59925,2,0.05,10852.62
2799,4/7/2023,west,Patna,electronics,,iPhone,,,38300,1,0.1,-6122.2
2800,21-06-2023,,Hyderabad,,Laptop,Table,Rahul,Corporate,55625,4,,-9101.01
2801,15-12-2023, SOUTH,Chennai,Electronics,,HP,Sneha,,66709,4,0.1,6333.37
2802,2/22/2023, SOUTH,Chennai,Electronics,Laptop,Samsung,Sneha,,7453,2,0,1379.66
2803,18-03-2023,East,Pune,Furniture,Shirt,Jeans,Priya,,3437,4,0.05,660.05
2804,4/8/2023,west,Bangalore,electronics,,Headphones,Neha,Corporate,71196,4,0.1,10278.91
2805,7/3/2023,North ,,FURNITURE,Laptop,Samsung,Priya,Corporate,10464,4,0.15,-1202.82
2806,10/4/2023,North ,,,Mobile,iPhone,Karan,Consumer,15323,1,,-3000.38
2807,23-09-2023,,Bangalore,Clothing,Laptop,Headphones,,,33903,3,0.15,3038.62
2808,11/2/2023,west,Kolkata,Clothing,Shirt,Dell,Pooja,Consumer,24524,3,0.05,1239.66
2809,22-07-2023,,Mumbai,Electronics,Shirt,HP,Priya,,2843,2,,473.04
2810,7/10/2023,North,Bangalore,Electronics,,Dell,Arjun,,74560,3,,-2364.7
2811,10/2/2023,West,,FURNITURE,Shirt,Jeans,Arjun,Home Office,57525,5,0,-8526.27
2812,14-03-2023,North,Chennai,Electronics,Accessories,Shirt,Amit,consumer,37933,4,0.1,-6761.6
2813,6/1/2023,West,Chennai,electronics,Shirt,Table,Neha,consumer,92454,5,0,13655.5
2814,26-03-2023,East,Hyderabad,Furniture,Shirt,Shirt,Sneha,Corporate,4755,2,0.15,946.33
2815,28-01-2023,west,Delhi,FURNITURE,Table,Shirt,Priya,Corporate,82721,2,0.1,-14764.57
2816,24-07-2023,,Patna,Furniture,Chair,Table,Sneha,,79271,4,0,-5174.84
2817,17-02-2023,West,Patna,,Table,Chair,,,91564,1,0.05,11869.86
2818,6/5/2023,North ,Patna,electronics,,Chair,Rahul,consumer,21918,4,0,1844.75
2819,25-09-2023,North,,Furniture,Accessories,Jeans,Rahul,Consumer,86807,5,0.15,-4522.61
2820,17-05-2023,,Mumbai,FURNITURE,Laptop,Table,Rahul,Home Office,24150,2,0.1,929.74
2821,6/8/2023,North,Patna,Furniture,Mobile,Jeans,Priya,consumer,13560,3,0.15,3679.09
2822,3/10/2023,South,Hyderabad,,Accessories,Table,Sneha,,45655,4,0.15,-1829.66
2823,23-09-2023,North,Pune,Furniture,Shirt,HP,Karan,,51478,4,0.1,9719.04
2824,21-06-2023, SOUTH,,Furniture,Shirt,Shirt,Sneha,Corporate,45269,3,,-5790.1
2825,18-01-2023,North ,Mumbai,Electronics,Accessories,Table,,Corporate,1130,2,,282.25
2826,22-07-2023,East,Patna,FURNITURE,Shirt,Dell,Amit,Corporate,61411,2,0.15,-2932.28
2827,2/12/2023,South,,FURNITURE,Shirt,HP,Arjun,Consumer,46017,5,0.15,5659.91
2828,25-09-2023,North ,Delhi,Electronics,Accessories,iPhone,Karan,Consumer,86163,5,0.15,18781.27
2829,27-04-2023, SOUTH,Delhi,Electronics,Accessories,Jeans,Karan,consumer,49423,4,0,10172.22
2830,11/6/2023,,Pune,FURNITURE,Shirt,Table,Neha,Corporate,67298,4,0,-3189.38
2831,14-03-2023,west,Patna,Furniture,Laptop,Headphones,Priya,Home Office,70748,1,0.1,-12227.67
2832,29-01-2023,West,,Clothing,Laptop,Chair,Priya,Consumer,65694,5,0.1,-11414.35
2833,15-04-2023,North ,,Electronics,,Dell,Sneha,Consumer,72374,2,0,17166.6
2834,12/21/2023,West,Bangalore,Electronics,Accessories,Chair,Karan,consumer,,1,,-10214.53
2835,31-08-2023,West,Bangalore,Furniture,Laptop,Dell,Rahul,Home Office,82322,5,0.15,15064.69
2836,15-06-2023,west,Bangalore,Clothing,Chair,Samsung,Pooja,Corporate,61049,1,0.05,-4477.2
2837,4/11/2023,North ,Delhi,Furniture,Mobile,Dell,Arjun,Home Office,79216,2,0.15,18895.45
2838,5/26/2023,,,Clothing,Mobile,Dell,Sneha,Home Office,59588,2,0.05,8429.05
2839,24-09-2023,West,Hyderabad,Electronics,Jeans,Jeans,,consumer,85597,3,0,21815.29
2840,22-01-2023,East,Patna,Furniture,Accessories,Headphones,Amit,Consumer,49005,5,0.15,9815.88
2841,3/12/2023,East,Kolkata,electronics,Laptop,Chair,Sneha,Corporate,19325,3,0.05,4659.22
2842,27-04-2023,,,electronics,Jeans,Shirt,Pooja,consumer,54183,1,0.05,568.73
2843,22-02-2023,,Mumbai,Clothing,Accessories,Headphones,Amit,,80260,1,0.05,6.08
2844,22-06-2023,,Patna,electronics,,HP,Amit,consumer,70312,2,,-382.93
2845,13-07-2023,west,Mumbai,FURNITURE,Shirt,Chair,Neha,Home Office,1016,4,0.15,146.63
2846,20-10-2023,west,Chennai,Electronics,,Table,Neha,Home Office,18114,1,0.15,-83.37
2847,10/29/2023,,Kolkata,FURNITURE,Laptop,Table,Sneha,Consumer,21929,1,,164.92
2848,20-12-2023,East,Delhi,Clothing,Laptop,Table,Amit,consumer,68901,2,0.15,2313.63
2849,11/9/2023,west,,,,Headphones,Karan,consumer,4525,1,0,1180.48
2850,20-05-2023,,Mumbai,electronics,Chair,Shirt,Arjun,consumer,57846,5,0.15,12180.63
2851,4/8/2023,,,FURNITURE,Chair,Jeans,Amit,Corporate,12712,3,,3305.55
2852,18-07-2023,West,Mumbai,Clothing,Table,HP,Karan,Corporate,30384,2,,1257.3
2853,26-05-2023,west,Hyderabad,,Chair,Samsung,Karan,Corporate,79057,3,,5985.8
2854,2/6/2023,South,Patna,Furniture,Shirt,Chair,Neha,consumer,79963,4,,15509.41
2855,24-10-2023,East,Pune,FURNITURE,Table,Samsung,Amit,Home Office,6853,2,0.1,944.6
2856,27-02-2023,North ,,FURNITURE,Mobile,HP,,,64620,4,,-2287.8
2857,17-05-2023,west,Delhi,Electronics,Mobile,iPhone,Karan,,52485,2,0,6778.09
2858,13-08-2023,West,,electronics,Accessories,HP,Rahul,consumer,34586,1,0.15,409.56
2859,22-02-2023,North,Chennai,Clothing,Chair,Dell,Amit,consumer,88261,2,0.15,-10115.78
2860,8/8/2023,North ,Pune,,Shirt,Table,Pooja,Home Office,34669,3,0,-6391.76
2861,20-12-2023, SOUTH,,,Laptop,iPhone,Pooja,consumer,47094,5,0.1,-3227.22
2862,7/3/2023,North ,,,Laptop,Dell,Rahul,Consumer,47441,3,0.05,7453.83
2863,19-01-2023,North ,Pune,FURNITURE,Table,Dell,Rahul,consumer,42945,3,0.15,12699.25
2864,20-06-2023,west,,electronics,Chair,Table,Arjun,Corporate,34105,3,0,2996.83
2865,17-07-2023,North ,Bangalore,Furniture,,Headphones,Arjun,Home Office,54750,5,0,7442.42
2866,17-12-2023, SOUTH,Kolkata,electronics,Chair,Table,Arjun,,69017,2,0.15,5642.9
2867,11/29/2023,South,Pune,Furniture,Chair,Jeans,Karan,consumer,69688,3,0,-1468.13
2868,6/6/2023,,Mumbai,Furniture,Chair,Headphones,Sneha,,1490,2,0.15,-24.42
2869,13-01-2023,North ,Pune,Electronics,Mobile,iPhone,Amit,Corporate,41023,1,,-5438.63
2870,9/10/2023, SOUTH,,Clothing,Chair,Samsung,Neha,Home Office,11234,3,0,2353.8
2871,8/5/2023,North,Kolkata,Electronics,Chair,iPhone,,consumer,7411,3,,693.46
2872,26-04-2023,North ,Mumbai,Clothing,Laptop,Dell,Priya,Corporate,49055,4,0.05,7354.14
2873,28-03-2023,west,Hyderabad,,Accessories,Table,Sneha,Home Office,87256,2,,10335.6
2874,4/4/2023, SOUTH,Chennai,Furniture,,Dell,Pooja,Consumer,23702,3,,4847.96
2875,20-11-2023,,,FURNITURE,Table,Dell,Arjun,Home Office,6912,4,0.05,689.84
2876,13-04-2023,North ,Patna,electronics,,Samsung,,Corporate,57451,2,0.1,17154.42
2877,27-05-2023,west,,Clothing,,Chair,Priya,consumer,98723,3,,-5253.89
2878,8/6/2023,East,Chennai,electronics,Chair,Chair,Rahul,,30056,1,0.05,1528.98
2879,20-07-2023,North ,Mumbai,FURNITURE,Shirt,Chair,Sneha,,29036,5,0,4462.3
2880,24-07-2023,South,Mumbai,electronics,Shirt,iPhone,Sneha,Home Office,32233,4,0,9357.85
2881,8/5/2023,South,Bangalore,Furniture,,Samsung,Sneha,Consumer,83023,4,0.15,5115.18
2882,17-11-2023,West,Kolkata,Electronics,Table,Jeans,Arjun,consumer,16752,5,0.05,-3047.71
2883,28-03-2023,West,Kolkata,Electronics,,Table,Priya,Home Office,31610,2,0.05,-2244.94
2884,26-09-2023,North ,,Electronics,,Dell,Karan,Home Office,89876,1,,-2433.43
2885,14-12-2023, SOUTH,Delhi,Furniture,Jeans,Headphones,Priya,Corporate,39747,5,0.15,-2978.77
2886,19-04-2023, SOUTH,Kolkata,electronics,Laptop,Shirt,Karan,,61269,4,0.05,17798.85
2887,1/11/2023,West,Patna,Furniture,Shirt,iPhone,Sneha,Corporate,84016,1,,4918.65
2888,7/7/2023,West,Hyderabad,Furniture,Laptop,HP,Neha,Home Office,72787,3,0,-11910.33
2889,7/6/2023,West,Pune,Clothing,Shirt,Shirt,Arjun,Corporate,9438,5,0,1721.95
2890,2/17/2023,North,Hyderabad,Clothing,Table,Headphones,,Home Office,9599,1,0.15,-595.72
2891,10/15/2023,West,Mumbai,Furniture,,Chair,Priya,Consumer,9547,3,0,1877.48
2892,13-01-2023,North,Kolkata,Clothing,Accessories,Headphones,,Corporate,72612,2,0.05,-11717.64
2893,14-07-2023,North ,Kolkata,electronics,Mobile,HP,Pooja,Home Office,,1,0.15,-2636.09
2894,6/4/2023,West,Hyderabad,,Mobile,Chair,Pooja,Consumer,50974,1,,-8873.23
2895,25-07-2023,North,Bangalore,Clothing,Laptop,Samsung,Arjun,consumer,52191,1,0,-6073.97
2896,23-07-2023,west,Bangalore,Clothing,Chair,Jeans,Pooja,Consumer,99824,3,0.15,-772.8
2897,2/23/2023,North ,Pune,Furniture,Laptop,Chair,Pooja,Consumer,99211,4,,26099.96
2898,9/6/2023,East,,Electronics,Laptop,iPhone,Neha,Corporate,41619,3,0.05,9847.35
2899,21-05-2023, SOUTH,Bangalore,FURNITURE,Mobile,Shirt,Arjun,Consumer,49050,3,0.1,4399.69
2900,12/19/2023,East,Pune,Clothing,Mobile,Dell,Priya,Corporate,47393,5,,-5504.85
2901,22-03-2023,,,Electronics,Laptop,Table,Arjun,Home Office,1255,2,0.05,75.74
2902,21-07-2023, SOUTH,Mumbai,,Accessories,Shirt,Pooja,Consumer,33943,3,0,1704.35
2903,20-01-2023,South,,FURNITURE,,Samsung,Arjun,,23505,2,0.1,4277.08
2904,4/12/2023, SOUTH,Hyderabad,electronics,Jeans,Headphones,Sneha,Consumer,,5,,-8247.35
2905,24-07-2023,West,Delhi,electronics,Table,Headphones,Sneha,Consumer,18091,4,0,-3473.48
2906,6/7/2023,west,Patna,FURNITURE,Laptop,Chair,Pooja,consumer,29947,3,0.05,2796.2
2907,20-08-2023,,Bangalore,Clothing,Shirt,Table,Rahul,Home Office,29315,1,0.05,1676.14
2908,20-01-2023, SOUTH,,Furniture,Mobile,iPhone,Sneha,,54265,5,0.1,-7008.57
2909,12/12/2023,west,Kolkata,FURNITURE,,Shirt,,Consumer,58666,3,0.1,-1930.87
2910,16-11-2023, SOUTH,Hyderabad,FURNITURE,Table,Headphones,Rahul,consumer,48858,4,0.05,9659.35
2911,19-10-2023,North,Kolkata,electronics,,Shirt,Sneha,Consumer,67911,5,0,-7301.34
2912,6/12/2023,,Pune,,Laptop,Samsung,,consumer,40687,1,0.15,2.12
2913,31-12-2023,East,Chennai,Furniture,Shirt,Headphones,Arjun,,7542,3,0,1666.39
2914,25-10-2023,North ,Chennai,Clothing,Laptop,Samsung,Karan,Consumer,97474,2,0.15,26713.65
2915,26-02-2023,,Patna,Furniture,Jeans,Table,Arjun,Corporate,94892,3,0.1,18741.66
2916,6/8/2023,West,Mumbai,Furniture,Jeans,Chair,Amit,Corporate,89536,1,,-8500.4
2917,2/22/2023,west,Pune,Clothing,Shirt,Jeans,Karan,Consumer,41417,1,0.15,-1931.12
2918,10/4/2023,North ,Patna,Clothing,Jeans,Chair,Priya,Corporate,10485,3,0,-357.44
2919,13-06-2023,East,Patna,Furniture,Laptop,Dell,Priya,consumer,11200,4,0.05,-893.02
2920,27-12-2023,East,Bangalore,Furniture,Accessories,Samsung,Sneha,consumer,79005,3,0,13642.57
2921,16-01-2023,East,Chennai,Furniture,Laptop,Headphones,Sneha,Home Office,,3,0.15,-17949.27
2922,1/5/2023,west,Chennai,electronics,Chair,Dell,Neha,Consumer,22606,2,0,6507.57
2923,26-05-2023,North ,Bangalore,FURNITURE,Accessories,Shirt,Priya,consumer,40393,3,,-5202.99
2924,9/1/2023,East,Kolkata,electronics,Laptop,Headphones,Priya,Corporate,17701,2,,-755.74
2925,9/25/2023,North ,Hyderabad,FURNITURE,Jeans,Jeans,,Home Office,49457,5,,5552.9
2926,16-02-2023,South,Chennai,FURNITURE,Mobile,iPhone,Neha,Corporate,98994,4,,-17122.52
2927,22-03-2023,North ,Pune,electronics,Chair,iPhone,,Consumer,48229,3,0.15,13049.35
2928,25-06-2023,East,Kolkata,FURNITURE,Table,Headphones,Karan,Corporate,2787,5,0.15,-262.71
2929,2/13/2023,,,Electronics,,Chair,Rahul,Corporate,98745,5,0.1,188.01
2930,7/6/2023,,Pune,Clothing,Chair,Chair,,Consumer,20941,1,0.15,4128.63
2931,5/6/2023,west,Patna,Electronics,Chair,Samsung,Karan,Corporate,88155,5,0.05,-10718.72
2932,17-10-2023,North ,Kolkata,Electronics,Shirt,Shirt,Neha,consumer,25030,2,0.1,-537.4
2933,28-05-2023,West,Patna,electronics,Accessories,Chair,Pooja,consumer,42536,2,0.05,1491.53
2934,22-08-2023,North,Hyderabad,Clothing,,Shirt,Neha,Corporate,13739,2,0.05,3857.66
2935,23-07-2023,East,Hyderabad,,Laptop,Dell,Priya,,41374,2,0.05,-5042.31
2936,16-04-2023,East,Hyderabad,Clothing,,iPhone,Rahul,Consumer,43154,1,0.05,12816.83
2937,27-01-2023,West,,,,Headphones,Karan,Consumer,46093,5,0.05,10557.24
2938,29-11-2023, SOUTH,Mumbai,Furniture,Shirt,iPhone,Neha,Home Office,39034,2,0,11104.63
2939,16-11-2023,North ,Patna,FURNITURE,Accessories,Dell,Amit,Home Office,94706,2,0,-7177.05
2940,28-06-2023,East,Chennai,Clothing,Shirt,Chair,Priya,,58680,2,0,15833.68
2941,20-12-2023,East,Bangalore,,Laptop,Table,Pooja,Consumer,5572,5,0.1,-864.16
2942,12/9/2023,East,,,Mobile,iPhone,Priya,,21232,4,0,-2885.7
2943,23-01-2023,South,,Furniture,Accessories,Samsung,Priya,,67912,2,0,-11841.4
2944,17-11-2023,South,,electronics,Jeans,HP,Neha,,73399,5,,19390.87
2945,9/8/2023,South,Chennai,electronics,Table,Samsung,Rahul,Home Office,98815,5,0.1,16175.44
2946,30-11-2023,North,Mumbai,Electronics,Shirt,iPhone,Karan,Consumer,23474,5,0,-1984.25
2947,20-08-2023,North ,Hyderabad,Clothing,Table,Samsung,Rahul,Home Office,49215,3,0,1827.13
2948,12/10/2023,west,,,Shirt,Chair,Pooja,Corporate,26878,4,0.05,4720.02
2949,6/10/2023,west,,Furniture,Chair,Jeans,Priya,Home Office,36241,3,0.1,-2799.23
2950,19-05-2023,west,,Electronics,Mobile,HP,Pooja,,12618,3,0,-257.11
2951,24-01-2023, SOUTH,Hyderabad,Electronics,,Samsung,Rahul,Home Office,79079,5,,-12682.73
2952,6/6/2023,South,Patna,Electronics,,Dell,Karan,Corporate,36928,2,0,-5584.12
2953,9/9/2023,West,Hyderabad,Furniture,Jeans,Table,Karan,Consumer,96157,4,0.05,25887.96
2954,9/12/2023,,Bangalore,Electronics,Shirt,Jeans,Priya,Home Office,40215,5,0.1,7629.68
2955,24-08-2023, SOUTH,,FURNITURE,Table,iPhone,Rahul,consumer,60517,4,0.1,-2639.22
2956,1/4/2023,,Bangalore,Electronics,,Table,Karan,Home Office,86568,4,0.15,-11630.47
2957,1/29/2023,,Mumbai,Electronics,Shirt,Chair,Priya,consumer,2501,4,0,58.84
2958,8/24/2023,,Pune,Electronics,Chair,Shirt,Pooja,Home Office,26699,3,0,1661.43
2959,20-11-2023,South,Patna,FURNITURE,Accessories,Headphones,Sneha,Corporate,70528,1,0,14235.03
2960,1/7/2023,East,Delhi,Clothing,Laptop,Chair,Rahul,Corporate,41484,5,0,363.54
2961,24-02-2023,west,Bangalore,Furniture,Laptop,Shirt,Neha,Home Office,32563,5,0.05,4906.43
2962,25-01-2023, SOUTH,Delhi,FURNITURE,Shirt,Jeans,Priya,Home Office,22059,2,0,3789.6
2963,15-12-2023,West,,Furniture,Laptop,Shirt,Sneha,consumer,26132,1,0.05,1551.13
2964,22-05-2023,west,Delhi,electronics,Shirt,Headphones,Amit,Consumer,70841,1,0.15,-1355.1
2965,29-06-2023,West,Pune,electronics,Table,Table,Rahul,Consumer,76112,4,0.1,661.56
2966,20-04-2023,North,Delhi,FURNITURE,Laptop,Chair,Priya,consumer,10956,5,0.05,1687.9
2967,16-03-2023,,Bangalore,FURNITURE,Mobile,HP,Karan,,98877,4,0.1,26951.88
2968,22-12-2023,North,Kolkata,Furniture,Shirt,iPhone,,consumer,22368,1,0.1,-66.94
2969,10/10/2023,west,Mumbai,Electronics,Shirt,iPhone,Karan,Consumer,78933,4,0.15,-6989.16
2970,25-06-2023,South,Patna,Clothing,Mobile,Chair,Pooja,Home Office,,1,0.15,395.42
2971,22-08-2023,East,Mumbai,FURNITURE,Chair,Table,Arjun,consumer,99735,4,0.05,23943
2972,22-10-2023,East,Pune,Clothing,Mobile,Chair,Karan,Corporate,9909,5,0.1,-1036.42
2973,4/1/2023, SOUTH,Bangalore,Clothing,Table,Headphones,Karan,Consumer,53149,1,0.05,-480.63
2974,30-09-2023,west,Patna,Furniture,,Table,Amit,consumer,56469,4,,-11137.95
2975,29-04-2023,,Pune,Clothing,Shirt,Dell,Amit,consumer,66055,4,0.15,-7518.34
2976,1/5/2023,South,Pune,Furniture,Mobile,Samsung,Pooja,consumer,43758,3,0.1,-5222.68
2977,30-09-2023,North,Chennai,electronics,Laptop,HP,Sneha,Home Office,6429,5,0.15,-502.58
2978,18-03-2023,East,Chennai,Clothing,Laptop,iPhone,Pooja,,32169,3,0,119.89
2979,5/7/2023,,Delhi,Furniture,Accessories,Jeans,Karan,Consumer,14512,5,0.05,288.12
2980,12/3/2023, SOUTH,Pune,Clothing,Shirt,Dell,Arjun,Consumer,75229,4,0.05,-12683.98
2981,15-05-2023,West,Kolkata,Electronics,Accessories,Table,Priya,Home Office,7060,3,0,108.53
2982,1/6/2023,North,,electronics,Mobile,Samsung,Karan,consumer,42124,2,0,1874.43
2983,18-06-2023,South,Hyderabad,Electronics,,Dell,Arjun,,52236,3,0.05,8154.11
2984,14-08-2023,west,Delhi,Electronics,Mobile,Shirt,Priya,consumer,4730,5,0,-554.73
2985,7/24/2023,west,,electronics,Shirt,Samsung,,consumer,55001,4,0.1,-7142.72
2986,14-03-2023,west,Delhi,electronics,Shirt,Dell,,Home Office,32097,1,0.05,5728.01
2987,23-10-2023,west,Bangalore,FURNITURE,Table,Dell,Amit,Corporate,97285,5,0,24428.6
2988,3/1/2023,West,,,Table,Samsung,Karan,Consumer,39521,1,0,5712.27
2989,10/5/2023,West,Kolkata,Electronics,Jeans,Jeans,Arjun,Corporate,36186,2,0.15,-2780.25
2990,14-05-2023,East,Mumbai,FURNITURE,Chair,HP,Priya,,73317,1,0.05,5207.82
2991,18-09-2023,East,Bangalore,Furniture,Shirt,Samsung,Neha,Home Office,25789,2,,3478.64
2992,8/8/2023, SOUTH,Bangalore,Furniture,,Shirt,Rahul,Consumer,6840,4,0.1,203.62
2993,30-09-2023, SOUTH,,Furniture,Accessories,HP,Priya,Home Office,,5,,-1926.91
2994,14-01-2023,East,Patna,electronics,Laptop,iPhone,Priya,consumer,43481,4,0,7424.93
2995,26-02-2023,East,Bangalore,Electronics,Laptop,Headphones,Priya,,23150,1,0.05,-742.73
2996,26-07-2023,North ,Hyderabad,,Shirt,iPhone,Rahul,,55862,5,,220.77
2997,19-08-2023, SOUTH,Bangalore,electronics,Chair,Chair,Sneha,Corporate,68265,1,0.1,-230.71
2998,10/8/2023, SOUTH,Chennai,electronics,Laptop,Jeans,,,36763,5,0.05,-6586.14
2999,1/12/2023,North ,Delhi,Clothing,Laptop,HP,Pooja,consumer,34394,2,0.15,2728.23
3000,27-11-2023,South,Pune,electronics,Shirt,Table,Karan,Corporate,7088,5,0.15,1297.24
3001,5/7/2023,North,Delhi,FURNITURE,Table,Table,,Corporate,68372,4,0.15,12702.46
3002,27-08-2023,North ,Chennai,Clothing,Accessories,HP,Karan,Consumer,76215,1,0.05,12709.66
3003,8/2/2023,West,Delhi,Electronics,Laptop,Table,Sneha,consumer,92038,5,0,210.47
3004,5/9/2023,North,Mumbai,Clothing,,Samsung,Arjun,Home Office,81434,3,,4515.72
3005,16-08-2023, SOUTH,Patna,FURNITURE,Shirt,Shirt,Priya,consumer,65633,2,,-10806.36
3006,12/1/2023,North ,Bangalore,FURNITURE,Chair,Shirt,Sneha,consumer,63392,5,0.1,3469.68
3007,20-06-2023,East,Bangalore,Clothing,Table,Table,Amit,Consumer,55992,4,0,12922.65
3008,28-05-2023,west,Delhi,electronics,Shirt,Dell,Karan,,,3,0.15,-10486.55
3009,1/1/2023, SOUTH,Mumbai,Electronics,Mobile,iPhone,Amit,consumer,22212,1,0.05,4391.05
3010,13-09-2023,West,Patna,FURNITURE,Shirt,HP,Arjun,consumer,,5,,507.92
3011,31-03-2023,North ,Chennai,Furniture,Accessories,iPhone,Neha,,80624,1,,18274
3012,12/3/2023,west,Chennai,Electronics,Mobile,Jeans,Amit,Home Office,86749,4,0,-3312.95
3013,2/9/2023,west,Delhi,FURNITURE,Jeans,Samsung,Rahul,Home Office,64590,5,0.05,-5720.52
3014,6/5/2023,,,Clothing,Table,Table,Priya,consumer,87201,4,0.05,1341.39
3015,5/12/2023,West,Kolkata,Furniture,,Chair,Amit,Consumer,19467,4,0.15,5010.05
3016,1/11/2023,west,Mumbai,Furniture,Chair,Samsung,Karan,,92335,1,0.15,14459.18
3017,24-10-2023,East,,FURNITURE,Jeans,HP,Arjun,Corporate,23837,2,0.1,5082.31
3018,13-05-2023,East,Chennai,electronics,,Samsung,,Home Office,13167,5,0.1,1831.38
3019,16-07-2023,west,Pune,Furniture,Shirt,Shirt,Arjun,Corporate,3184,2,0.15,-175.46
3020,23-09-2023,South,,FURNITURE,Accessories,Chair,Rahul,Home Office,10482,5,0,-1915.38
3021,22-03-2023,East,Patna,Furniture,Table,iPhone,Pooja,Home Office,96920,1,0,14214.42
3022,15-08-2023,West,Delhi,Furniture,Jeans,Jeans,Amit,Corporate,48893,1,0,4413.69
3023,25-06-2023,West,Delhi,Furniture,Laptop,Chair,Amit,Corporate,9709,4,0.05,-1029.08
3024,8/7/2023,North ,Patna,electronics,Jeans,Samsung,Arjun,Home Office,63079,1,,12876.56
3025,2/3/2023,North,Patna,,,Samsung,,Corporate,22134,5,0.15,3724.88
3026,11/6/2023,North,Patna,Electronics,Chair,HP,Priya,,54545,2,0.1,9136.08
3027,19-03-2023, SOUTH,Delhi,FURNITURE,Jeans,Chair,Priya,consumer,92489,1,0.1,-16734.23
3028,4/5/2023,,Mumbai,Clothing,Mobile,Jeans,Priya,Home Office,13867,1,0.1,-381.07
3029,19-01-2023,South,Delhi,Electronics,Laptop,Shirt,Sneha,consumer,27997,1,0.15,5721.12
3030,7/11/2023,North,Mumbai,,Shirt,Shirt,Arjun,Corporate,80745,3,0,-7186.81
3031,23-10-2023,west,Mumbai,Furniture,,Headphones,Karan,,52165,2,,12075.08
3032,30-04-2023,North ,Hyderabad,Electronics,Accessories,Shirt,Neha,consumer,2202,2,0.05,620.9
3033,23-11-2023,west,Pune,electronics,Jeans,Shirt,Neha,Corporate,29892,2,0.1,-4013.85
3034,11/10/2023,East,,FURNITURE,Shirt,Jeans,Pooja,consumer,17863,3,0,1991.25
3035,13-11-2023,west,Hyderabad,,Table,Shirt,Sneha,Home Office,94241,5,,11460.69
3036,24-03-2023,west,Hyderabad,,Mobile,Dell,Neha,Home Office,98472,5,0.05,-167.72
3037,30-04-2023,North,Delhi,,Accessories,Samsung,Neha,Home Office,68359,1,,-9816.65
3038,5/8/2023,East,Chennai,FURNITURE,Accessories,Shirt,Priya,Corporate,35500,3,0.05,1256.45
3039,14-07-2023,west,Pune,Clothing,Laptop,Dell,Sneha,Corporate,57803,2,0.15,4523.98
3040,23-09-2023,North ,Mumbai,Electronics,Accessories,Shirt,Amit,Consumer,,4,0.05,119.6
3041,7/7/2023,west,Delhi,Furniture,Chair,Table,Sneha,Home Office,7355,4,0.15,-924.96
3042,19-07-2023,west,Patna,Clothing,Chair,Headphones,,Home Office,99950,1,0.1,-18666.64
3043,18-04-2023,North,Pune,Electronics,Laptop,Headphones,,Home Office,75557,1,0.05,-14926.01
3044,6/19/2023,West,Patna,Furniture,Mobile,Dell,Sneha,Home Office,61494,3,0,5374.39
3045,4/9/2023,South,Bangalore,Electronics,Jeans,Dell,Karan,,25228,3,,-587.84
3046,8/1/2023,East,Kolkata,,Table,HP,Amit,Consumer,83966,4,,11205.72
